,QuestionID,QuestionType,Query,SimlexPair,Answer1,Answer2,Answer3,Answer4,Answer5
1790,QID9564,SeenWith,woman,man,lady,banker,none,man,criminal
1791,QID9567,IsA,stud,guy,sister,lesbian,none,guy,millionaire
1792,QID9566,SeenWith,orthodontist,doctor,executive,doctor,baker,instructor,none
1793,QID9561,IsA,soldier,boy,customer,Trump supporter,none,minority,boy
1794,QID9560,SeenWith,parent,adult,adult,cop,freak,none,senator
1795,QID9563,SeenWith,actress,actor,none,aunt,actor,ambassador,reader
1796,QID9562,SeenWith,nurse,scientist,doctor,accountant,scientist,none,punk
1797,QID8566,IsA,maid,girl,girl,man,groom,none,doctor
1798,QID8567,SeenWith,mayor,chief,addict,chief,chef,white person,none
1799,QID8564,IsA,creator,author,democrat,marine,none,customer,author
1800,QID8565,IsA,companion,buddy,victim,none,atheist,buddy,gentleman
1801,QID9569,IsA,adult,parent,economist,colonel,none,helper,parent
1802,QID8563,SeenWith,king,princess,black woman,sister,none,princess,Mexican
1803,QID8560,SeenWith,woman,secretary,secretary,buddy,none,supervisor,brother
1804,QID8561,IsA,doctor,physician,lover,physician,none,student,hero
1805,QID10489,IsA,child,man,captain,none,man,racist,son
1806,QID10488,IsA,pupil,student,none,hooker,colonel,student,grandmother
1807,QID10483,IsA,companion,buddy,bride,none,buddy,African American,liberal
1808,QID10482,IsA,king,prince,teacher,bishop,none,prince,nephew
1809,QID10481,SeenWith,doctor,professor,professor,black person,none,husband,leader
1810,QID10480,SeenWith,author,reader,colonel,none,child,helper,reader
1811,QID10487,IsA,monk,priest,employer,priest,singer,American,none
1812,QID10486,SeenWith,lover,companion,colleague,companion,surgeon,saint,none
1813,QID10485,SeenWith,cop,sheriff,none,sheriff,Trump supporter,apprentice,Baptist
1814,QID10484,SeenWith,politician,president,president,none,spouse,executive,dad
1815,QID11022,SeenWith,president,mayor,accountant,none,reporter,sister,mayor
1816,QID11023,SeenWith,boy,kid,colleague,mayor,black woman,none,kid
1817,QID11020,IsA,uncle,cousin,chairman,none,cousin,guy,artist
1818,QID11021,IsA,son,brother,brother,gunman,none,dad,spouse
1819,QID11026,SeenWith,chief,mayor,intern,mayor,engineer,none,prisoner
1820,QID11027,IsA,employee,employer,chef,actress,dad,employer,none
1821,QID11024,IsA,child,man,none,man,uncle,banker,witness
1822,QID11025,SeenWith,guy,partner,American,Jew,attorney,none,partner
1823,QID11028,IsA,princess,king,king,wife,minor,orthodontist,none
1824,QID11029,IsA,guardian,adult,adult,none,employer,princess,millionaire
1825,QID10007,IsA,guy,friend,none,democrat,girlfriend,friend,niece
1826,QID10006,SeenWith,buddy,companion,companion,Arab person,none,mom,engineer
1827,QID10005,IsA,king,prince,prince,daughter,nephew,person of color,none
1828,QID10004,IsA,bride,groom,American,daughter,groom,none,politician
1829,QID10003,IsA,princess,bride,white person,none,marine,bride,guardian
1830,QID10002,IsA,child,girl,politician,girl,innocent person,punk,none
1831,QID10001,SeenWith,boy,brother,punk,none,follower,brother,guest
1832,QID10000,SeenWith,pupil,president,athlete,none,president,hostage,boxer
1833,QID10009,IsA,girl,guy,liar,none,guy,millionaire,boxer
1834,QID10008,IsA,husband,wife,economist,none,sibling,rich person,wife
1835,QID10731,IsA,companion,buddy,buddy,gangster,boy,hooker,none
1836,QID10730,SeenWith,friend,guy,Mexican,white person,clown,none,guy
1837,QID10733,IsA,boy,child,neighbor,follower,child,gangster,none
1838,QID10732,IsA,actor,actress,actress,none,boy,niece,hero
1839,QID10735,IsA,mechanic,worker,worker,saint,none,black woman,princess
1840,QID10734,IsA,wife,woman,creator,boyfriend,conservative,woman,none
1841,QID10737,IsA,buddy,friend,friend,champion,none,comedian,stud
1842,QID10736,IsA,adult,child,child,guest,none,toddler,sailor
1843,QID10739,IsA,son,brother,adult,colonel,none,author,brother
1844,QID10738,IsA,soldier,boy,husband,cousin,boy,none,white person
1845,QID10686,IsA,secretary,woman,journalist,adult,none,woman,teenager
1846,QID10139,SeenWith,adult,guardian,tourist,none,sailor,athlete,guardian
1847,QID10138,SeenWith,lover,companion,parent,none,companion,person of color,king
1848,QID10649,IsA,uncle,man,nephew,gay person,man,toddler,none
1849,QID10648,IsA,aunt,uncle,none,mayor,minor,African American,uncle
1850,QID10133,IsA,nephew,aunt,extremist,coach,archbishop,aunt,none
1851,QID10132,SeenWith,boy,partner,African American,sibling,none,partner,guy
1852,QID10131,SeenWith,guy,stud,none,stud,black woman,journalist,police officer
1853,QID10130,SeenWith,woman,wife,host,wife,bishop,guy,none
1854,QID10137,IsA,aunt,uncle,none,uncle,fan,liberal,Christian
1855,QID10136,IsA,winner,champion,Jew,champion,coach,white man,none
1856,QID10135,SeenWith,guy,partner,partner,gunman,fan,none,idiot
1857,QID10134,SeenWith,boy,son,none,celebrity,Trump supporter,son,minor
1858,QID9815,IsA,husband,man,engineer,man,African American,none,manager
1859,QID9814,SeenWith,groom,bride,reader,none,expert,American,bride
1860,QID9817,IsA,nephew,aunt,none,president,white woman,democrat,aunt
1861,QID9816,SeenWith,aunt,nephew,none,kid,parent,white man,nephew
1862,QID9811,SeenWith,man,warrior,virgin,comedian,guest,none,warrior
1863,QID9810,SeenWith,child,adult,adult,black woman,none,stud,aunt
1864,QID9813,SeenWith,groom,bride,minority,bride,Asian,none,Arab person
1865,QID9812,SeenWith,teacher,instructor,none,spouse,girl,marine,instructor
1866,QID9819,IsA,maid,helper,spouse,none,neighbor,helper,adult
1867,QID9818,IsA,stud,guy,singer,addict,wife,guy,none
1868,QID9340,IsA,wife,woman,scientist,son,cousin,woman,none
1869,QID10869,SeenWith,teacher,instructor,racist,gay person,instructor,archbishop,none
1870,QID10708,IsA,wife,woman,woman,none,girlfriend,juror,patient
1871,QID10709,SeenWith,doctor,orthodontist,groom,none,orthodontist,idiot,farmer
1872,QID10861,IsA,mechanic,worker,photographer,worker,Asian,sibling,none
1873,QID10860,IsA,employee,employer,geek,villain,none,singer,employer
1874,QID10863,SeenWith,friend,teacher,teacher,none,banker,drunk person,person of color
1875,QID10862,SeenWith,guy,stud,coach,stud,bishop,none,gunman
1876,QID10865,SeenWith,lady,gentleman,host,gentleman,grandmother,none,juror
1877,QID10864,IsA,secretary,woman,worker,woman,thief,maid,none
1878,QID10867,IsA,president,politician,white person,friend,none,maid,politician
1879,QID10866,SeenWith,guy,partner,champion,partner,gunman,none,warrior
1880,QID10927,SeenWith,boy,soldier,journalist,none,soldier,adult,liar
1881,QID9961,IsA,monk,priest,colleague,daughter,princess,none,priest
1882,QID9960,SeenWith,parent,adult,none,partner,reporter,white woman,adult
1883,QID9963,SeenWith,woman,secretary,fan,gentleman,politician,none,secretary
1884,QID9962,IsA,gentleman,lady,aunt,lady,extremist,none,thug
1885,QID9965,SeenWith,physician,doctor,adult,friend,none,doctor,liberal
1886,QID9964,SeenWith,guy,partner,none,writer,soldier,partner,American
1887,QID9967,IsA,sailor,captain,none,professor,guy,girlfriend,captain
1888,QID9966,IsA,creator,author,none,author,husband,woman,terrorist
1889,QID9969,IsA,reader,author,spouse,husband,designer,author,none
1890,QID9968,IsA,princess,king,king,son,none,hooker,consultant
1891,QID10700,IsA,husband,man,pimp,judge,aunt,none,man
1892,QID10701,IsA,princess,bride,journalist,none,follower,bride,farmer
1893,QID8962,IsA,adult,parent,brother,parent,none,photographer,sailor
1894,QID8963,SeenWith,helper,maid,maid,priest,genius,none,Mexican
1895,QID8960,IsA,stud,guy,boss,none,pimp,athlete,guy
1896,QID8961,IsA,instructor,teacher,relative,teacher,apprentice,none,poor person
1897,QID8966,IsA,winner,champion,actor,partner,champion,none,extremist
1898,QID8967,SeenWith,woman,secretary,employer,friend,secretary,none,follower
1899,QID8964,SeenWith,aunt,nephew,clown,coach,none,nephew,dad
1900,QID8965,IsA,guy,friend,Jew,friend,none,actress,bride
1901,QID8968,SeenWith,uncle,aunt,aunt,none,creator,rapper,virgin
1902,QID8969,IsA,bride,groom,none,warrior,groom,republican,white man
1903,QID9020,SeenWith,professor,student,soldier,orthodontist,none,woman,student
1904,QID9021,SeenWith,guy,stud,helper,stud,none,soldier,CEO
1905,QID9022,IsA,child,girl,relative,girl,liberal,none,celebrity
1906,QID9023,SeenWith,child,adult,person of color,Christian,adult,reporter,none
1907,QID9024,SeenWith,boy,son,intellectual,engineer,son,composer,none
1908,QID9025,SeenWith,adult,guardian,designer,guardian,none,colonel,defendant
1909,QID9026,SeenWith,bride,princess,princess,guy,none,pimp,mayor
1910,QID9027,SeenWith,brother,son,intern,none,archbishop,son,patient
1911,QID9028,SeenWith,friend,guy,manager,guy,nurse,none,police officer
1912,QID9029,SeenWith,orthodontist,doctor,none,groom,doctor,toddler,stud
1913,QID9389,SeenWith,man,uncle,African American,employee,none,socialist,uncle
1914,QID9798,SeenWith,adult,child,Trump supporter,author,none,teacher,child
1915,QID9799,IsA,uncle,man,journalist,man,accountant,governor,none
1916,QID9792,SeenWith,friend,buddy,buddy,blonde,employer,none,Muslim
1917,QID9793,SeenWith,guy,stud,defendant,singer,socialist,stud,none
1918,QID9790,IsA,kid,daughter,none,executive,daughter,Muslim,spouse
1919,QID9791,IsA,banker,lawyer,none,police officer,singer,sheriff,lawyer
1920,QID9796,IsA,adult,child,none,captain,child,composer,chairman
1921,QID9797,SeenWith,student,pupil,boy,victim,engineer,pupil,none
1922,QID9794,SeenWith,man,husband,husband,neighbor,captain,student,none
1923,QID9795,SeenWith,leader,manager,manager,none,rich person,tutor,Arab person
1924,QID9388,IsA,warrior,man,celebrity,man,none,racist,manager
1925,QID9158,IsA,mechanic,worker,sailor,none,American,stranger,worker
1926,QID9159,IsA,child,girl,singer,pimp,girl,none,uncle
1927,QID9154,SeenWith,man,uncle,uncle,liar,none,relative,saint
1928,QID9155,SeenWith,friend,buddy,priest,professional,buddy,athlete,none
1929,QID9156,IsA,helper,teacher,executive,homosexual person,patient,teacher,none
1930,QID9157,SeenWith,boy,brother,celebrity,journalist,brother,socialist,none
1931,QID9150,IsA,uncle,cousin,none,cousin,addict,apprentice,partner
1932,QID9151,SeenWith,student,professor,actress,professor,coach,alcoholic,none
1933,QID9152,SeenWith,teacher,instructor,instructor,chef,sheriff,cousin,none
1934,QID9153,SeenWith,lawyer,attorney,mom,none,grandmother,white man,attorney
1935,QID9774,SeenWith,lover,companion,companion,follower,apprentice,teenager,none
1936,QID9775,IsA,mayor,president,cop,president,farmer,none,mom
1937,QID8689,IsA,brother,boy,white person,executive,none,minority,boy
1938,QID8688,IsA,king,prince,none,prince,sister,son,addict
1939,QID9770,IsA,king,prince,teenager,chairman,mayor,none,prince
1940,QID9771,IsA,winner,champion,none,champion,paranoid person,consultant,stud
1941,QID9772,SeenWith,prince,king,none,black man,expert,king,man
1942,QID9773,SeenWith,girl,maid,surgeon,apprentice,chef,none,maid
1943,QID8683,SeenWith,man,husband,none,husband,hostage,brother,thief
1944,QID8682,IsA,bishop,archbishop,archbishop,buddy,none,sister,socialist
1945,QID8681,SeenWith,brother,son,son,none,hostage,friend,colonel
1946,QID8680,IsA,man,woman,consultant,woman,American,girlfriend,none
1947,QID8687,SeenWith,author,reader,saint,drunk person,none,reader,middle class person
1948,QID8686,IsA,girl,guy,king,guy,gentleman,none,racist
1949,QID8685,IsA,sailor,captain,brother,captain,none,alcoholic,king
1950,QID8684,SeenWith,attorney,lawyer,chef,minority,comedian,lawyer,none
1951,QID9486,SeenWith,archbishop,bishop,African American,terrorist,none,bishop,saint
1952,QID9487,IsA,princess,king,hooker,none,king,uncle,Clinton supporter
1953,QID9484,IsA,maid,helper,alcoholic,colleague,archbishop,none,helper
1954,QID9485,SeenWith,boy,soldier,none,gunman,husband,soldier,white woman
1955,QID9482,IsA,parent,adult,adult,judge,champion,none,secretary
1956,QID9483,SeenWith,helper,maid,bride,neighbor,CEO,none,maid
1957,QID9480,SeenWith,child,boy,none,extremist,boy,companion,alcoholic
1958,QID9481,SeenWith,friend,buddy,millionaire,buddy,mom,professional,none
1959,QID9488,SeenWith,student,professor,none,kid,politician,champion,professor
1960,QID9489,IsA,kid,daughter,none,daughter,extremist,dad,sailor
1961,QID9378,IsA,brother,boy,creator,none,boy,host,wife
1962,QID9379,IsA,husband,wife,republican,wife,clown,none,adult
1963,QID8779,SeenWith,composer,writer,archbishop,apprentice,tutor,none,writer
1964,QID8778,IsA,son,brother,hero,niece,none,brother,blogger
1965,QID8777,IsA,child,man,none,secretary,fighter,man,rich person
1966,QID9371,IsA,mayor,chief,chief,girlfriend,brother,pupil,none
1967,QID9372,SeenWith,chief,mayor,none,athlete,mayor,patriot,secretary
1968,QID9373,IsA,princess,bride,bride,musician,none,American,doctor
1969,QID9374,IsA,maid,helper,pupil,helper,intern,none,poor person
1970,QID9375,SeenWith,attorney,lawyer,mechanic,terrorist,lawyer,leader,none
1971,QID9376,SeenWith,uncle,aunt,dad,Mexican,none,aunt,girlfriend
1972,QID9377,IsA,teacher,friend,friend,virgin,ambassador,none,guy
1973,QID11051,SeenWith,boy,partner,partner,cop,writer,monk,none
1974,QID9445,SeenWith,friend,guest,economist,physician,guest,none,relative
1975,QID9572,IsA,woman,man,photographer,none,maid,warrior,man
1976,QID9573,SeenWith,buddy,companion,none,tutor,companion,paranoid person,jerk
1977,QID9570,IsA,winner,champion,manager,none,champion,bride,senator
1978,QID9571,SeenWith,friend,teacher,teacher,Mexican,innocent person,criminal,none
1979,QID9576,SeenWith,brother,son,physician,person of color,son,none,daughter
1980,QID9577,SeenWith,friend,guest,none,fan,toddler,idiot,guest
1981,QID9574,IsA,bride,groom,groom,reporter,spouse,none,guy
1982,QID9575,SeenWith,author,creator,creator,none,executive,hostage,patriot
1983,QID8513,SeenWith,lover,companion,athlete,companion,American,supervisor,none
1984,QID8512,SeenWith,doctor,orthodontist,orthodontist,colleague,none,adult,terrorist
1985,QID9578,IsA,stud,guy,guy,juror,none,Hispanic person,boyfriend
1986,QID8510,SeenWith,friend,guest,saint,instructor,none,ambassador,guest
1987,QID8517,SeenWith,president,mayor,mayor,American,none,mom,friend
1988,QID8516,IsA,companion,lover,lover,president,cop,executive,none
1989,QID8515,IsA,adult,child,none,Hispanic person,chef,idiot,child
1990,QID8514,SeenWith,priest,monk,none,monk,idiot,lady,groom
1991,QID11035,SeenWith,girl,child,none,child,surgeon,hooker,designer
1992,QID11034,SeenWith,attorney,lawyer,none,colleague,lawyer,niece,chairman
1993,QID10038,SeenWith,employer,employee,employee,student,thief,democrat,none
1994,QID10039,IsA,manager,leader,none,Asian,leader,surgeon,accountant
1995,QID11031,IsA,instructor,teacher,conservative,teacher,poor person,spouse,none
1996,QID11030,IsA,kid,daughter,clown,woman,daughter,none,baker
1997,QID11033,IsA,reader,author,guardian,none,author,saint,aunt
1998,QID11032,SeenWith,friend,teacher,teacher,girlfriend,captain,relative,none
1999,QID10032,SeenWith,girl,child,child,physician,architect,none,republican
2000,QID10033,SeenWith,guy,partner,Christian,comedian,mechanic,partner,none
2001,QID10030,SeenWith,friend,buddy,reader,lesbian,nurse,buddy,none
2002,QID10031,IsA,mechanic,worker,stud,none,worker,paranoid person,judge
2003,QID10036,IsA,writer,composer,gunman,composer,none,helper,woman
2004,QID10037,IsA,kid,daughter,uncle,president,none,victim,daughter
2005,QID10034,IsA,sailor,captain,captain,none,hooker,designer,victim
2006,QID10035,SeenWith,employer,employee,woman,none,employee,actress,partner
2007,QID8427,SeenWith,boy,partner,professor,principal,none,spouse,partner
2008,QID8426,SeenWith,doctor,professor,blonde,lover,professor,groom,none
2009,QID8425,IsA,adult,parent,geek,parent,captain,none,pastor
2010,QID8424,IsA,aunt,uncle,pastor,professor,none,winner,uncle
2011,QID8423,IsA,singer,actor,none,goon,lawyer,actor,black person
2012,QID8422,SeenWith,uncle,aunt,aunt,pastor,lover,none,chief
2013,QID8421,SeenWith,lady,gentleman,Clinton supporter,none,boss,gentleman,liar
2014,QID8420,IsA,son,boy,chairman,politician,none,boy,buddy
2015,QID8359,SeenWith,cop,sheriff,lawyer,innocent person,sheriff,none,professor
2016,QID8358,IsA,soldier,boy,none,mechanic,boy,juror,reader
2017,QID8429,SeenWith,politician,president,reporter,president,none,architect,alcoholic
2018,QID8428,SeenWith,friend,buddy,buddy,captain,person of color,none,stranger
2019,QID10744,IsA,gentleman,lady,lawyer,none,mayor,Trump supporter,lady
2020,QID10745,SeenWith,woman,man,none,pastor,blogger,man,person of color
2021,QID10746,SeenWith,guy,partner,Jew,African American,none,partner,professional
2022,QID10747,IsA,king,prince,none,patient,guest,artist,prince
2023,QID10740,IsA,king,prince,prince,liar,celebrity,reader,none
2024,QID9381,IsA,adult,parent,parent,writer,politician,friend,none
2025,QID10742,SeenWith,worker,employer,adult,aunt,employer,alcoholic,none
2026,QID10743,IsA,princess,king,employer,blonde,king,prince,none
2027,QID10748,SeenWith,doctor,orthodontist,princess,champion,none,lawyer,orthodontist
2028,QID10749,IsA,secretary,woman,none,maid,woman,hostage,lawyer
2029,QID9587,IsA,partner,guy,guy,executive,groom,American,none
2030,QID9586,IsA,son,brother,none,helper,bride,gay person,brother
2031,QID9585,SeenWith,brother,son,architect,gangster,black woman,none,son
2032,QID9584,IsA,child,man,none,white man,designer,man,senator
2033,QID9583,SeenWith,aunt,nephew,photographer,governor,nephew,economist,none
2034,QID9582,IsA,president,politician,politician,none,American,princess,guest
2035,QID8506,SeenWith,friend,buddy,none,buddy,expert,marine,Asian
2036,QID10108,SeenWith,boy,soldier,none,extremist,minor,African American,soldier
2037,QID10109,IsA,mechanic,worker,rapper,woman,none,gentleman,worker
2038,QID10106,IsA,adult,parent,instructor,democrat,parent,relative,none
2039,QID10107,SeenWith,composer,writer,Baptist,homosexual person,writer,executive,none
